training_regime,training_seed,scenario,test_seed,snr_db,method,estimator,equalizer,frames,bit_errors,total_bits,ber,symbol_errors,total_symbols,ser,evm_rms,evm_db,channel_mse,channel_nmse,pilot_nmse,data_nmse,deep_fade_nmse,estimator_time_ms
domain_randomized,1101,matched_12tap_exponential,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1512,161520,0.009361069836552749,1224,40380,0.030312035661218425,0.20397194232380428,-13.80859137030476,0.03166664599751433,0.031666646030498666,0.006110962788807228,0.005870678577533302,0.049082442722283307,2.4420533304995238
domain_randomized,1101,mismatch_8tap_uniform,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,18620,161520,0.1152798415056959,14069,40380,0.3484150569588905,1.0635217090715983,0.534927186773567,0.07255928736800948,0.07255928767845035,0.019883881773178777,0.01966790451357762,0.16044356860220432,2.4415199984408296
domain_randomized,1101,mismatch_8tap_uniform,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,4021,161520,0.024894749876176323,3270,40380,0.08098068350668648,0.3477210298646271,-9.175380855418837,0.06145062439609319,0.06145062490832061,0.010703516829138001,0.01033521483768709,0.06790606404732293,2.103323332266882
domain_randomized,1101,mismatch_8tap_uniform,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1511,161520,0.009354878652798415,1264,40380,0.03130262506191184,0.20928649210907024,-13.585176024894237,0.04412387251504697,0.0441238727789217,0.006963275297312066,0.00669092196233881,0.05016666445687103,2.173661667620763
domain_randomized,1101,mismatch_8tap_uniform,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17208,161520,0.10653789004457652,13357,40380,0.3307825656265478,0.8208844057364308,-1.7143598901393042,0.06252185518387705,0.06252185558745017,0.017435449524782598,0.01701181218183289,0.11453622123226523,2.095766664327433
domain_randomized,1101,mismatch_8tap_uniform,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,4211,161520,0.026071074789499753,3249,40380,0.08046062407132244,0.6726609005755821,-3.4440763120426037,0.055728919043516116,0.05572891921425859,0.01037909066459785,0.010043414544391756,0.08129814397543669,2.3727299999639704
domain_randomized,1101,mismatch_8tap_uniform,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1710,161520,0.010586924219910848,1400,40380,0.03467062902426944,0.27737930655206944,-11.138518838251928,0.061735572149821866,0.061735572832791755,0.009490867469382162,0.009116903288910787,0.05554606560617685,2.3551949983811937
domain_randomized,1101,mismatch_8tap_uniform,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,18131,161520,0.11225235264982665,13965,40380,0.34583952451708766,1.2771855911154626,2.125080205892716,0.06910545558979114,0.06910545580709974,0.018696364123995106,0.01873304689458261,0.14384876216451328,2.4052966662566178
domain_randomized,1101,mismatch_8tap_uniform,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3629,161520,0.022467805844477464,2947,40380,0.07298167409608718,0.3375371104537705,-9.433569435664866,0.056670614095249525,0.05667061428539455,0.009679085489672919,0.00926372929243371,0.05771002063993365,2.2426200016828566
domain_randomized,1101,mismatch_8tap_uniform,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1896,161520,0.011738484398216939,1516,40380,0.037543338286280335,0.27558977224678943,-11.194738082110023,0.04648741244260843,0.046487412908269715,0.007782039330534948,0.007474880895460956,0.058028413852055864,2.1241333359891237
domain_randomized,1101,unseen_10tap_steep_exponential,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,16182,161520,0.10018573551263002,12721,40380,0.3150321941555225,0.7869676680486686,-2.0808621984728966,0.03489451799541712,0.03489451844555636,0.015434651185447972,0.015350472647696733,0.10890541820942114,2.4116166692692786
domain_randomized,1101,unseen_10tap_steep_exponential,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2492,161520,0.015428429915799902,2073,40380,0.051337295690936105,0.24514329146019295,-12.211599741334588,0.025420206346704315,0.02542020708400135,0.00671444406422476,0.006468493485590443,0.03585846706215913,2.1590033318110122
domain_randomized,1101,unseen_10tap_steep_exponential,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,790,161520,0.004891035165923725,662,40380,0.01639425458147598,0.1592763128238457,-15.95697613178677,0.023695079834821324,0.02369508013750116,0.005370320633907492,0.005149268429765167,0.02168356770416722,2.44829666626174
domain_randomized,1101,unseen_10tap_steep_exponential,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,16147,161520,0.09996904408122834,12745,40380,0.3156265477959386,0.7818670942550965,-2.137341285021356,0.030433463972682755,0.030433464345211783,0.015048589557409286,0.014934469604243834,0.09636104411135117,2.4930983330705203
domain_randomized,1101,unseen_10tap_steep_exponential,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2167,161520,0.013416295195641406,1830,40380,0.045319465081723624,0.23629297411957606,-12.530983827738698,0.025411966691414514,0.02541196711633044,0.006140570919766711,0.005948154905733342,0.023213169498679537,2.4652449991359995
domain_randomized,1101,unseen_10tap_steep_exponential,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,777,161520,0.004810549777117385,682,40380,0.016889549281822683,0.17298987685305944,-15.239586209735066,0.02743203631641033,0.027432036704461402,0.005859325238270685,0.0055931961183281,0.023748018499463796,1.8197283308836631
domain_randomized,1101,unseen_10tap_steep_exponential,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,16311,161520,0.10098439821693908,12730,40380,0.31525507677067854,0.9528313938316498,-0.41967884361976837,0.0333093436434865,0.03330934415571392,0.015774171861509482,0.015674916833328705,0.2556382307627549,2.4330550009229532
domain_randomized,1101,unseen_10tap_steep_exponential,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2467,161520,0.015273650321941555,2059,40380,0.05099058940069341,0.29350648907368376,-10.647645851684054,0.02664325791023051,0.026643258104256044,0.006595498402991022,0.006333650990078847,0.03229597699052344,2.0419066665150845
domain_randomized,1101,unseen_10tap_steep_exponential,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,802,161520,0.00496532937097573,676,40380,0.016740960871718672,0.19784282430773478,-14.073593936522997,0.019519048919513202,0.019519049131001037,0.0045972655187748995,0.004410979583432588,0.02413030937508059,2.028714998838647
domain_randomized,1201,matched_12tap_exponential,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17625,161520,0.10911961367013373,13613,40380,0.33712233779098566,0.7572358694973362,-2.4153764426117093,0.048922521201893686,0.04892252182277541,0.01707879457777987,0.01694956567759315,0.15429085694874325,2.5140066665092795
domain_randomized,1201,matched_12tap_exponential,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3252,161520,0.020133729569093612,2604,40380,0.06448736998514117,0.29753967846279666,-10.529102212934223,0.028805487459370244,0.028805488165623196,0.006250990731253599,0.005993328714976087,0.04158587814308703,2.4589950019920557
domain_randomized,1201,matched_12tap_exponential,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,795,161520,0.004921991084695394,676,40380,0.016740960871718672,0.15406941684343337,-16.24567122489354,0.025330273256016275,0.02533027340347568,0.004611075816986461,0.004413711876259186,0.028494453313760458,2.47482833462224
domain_randomized,1201,matched_12tap_exponential,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17298,161520,0.10709509658246656,13364,40380,0.33095591877166913,0.9827274146253921,-0.1513385699239667,0.03720108945854008,0.037201089800025025,0.015312900262263915,0.015172916844797631,0.10636010149804255,2.470936667426334
domain_randomized,1201,matched_12tap_exponential,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2998,161520,0.018561168895492818,2462,40380,0.06097077761267954,0.44257180355201514,-7.080325172470108,0.0342552236514166,0.03425522438095262,0.006812891884086032,0.006581143953371793,0.046672727660431214,2.4286216682715653
domain_randomized,1201,matched_12tap_exponential,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1253,161520,0.0077575532441802875,976,40380,0.024170381376919268,0.22187184640028507,-13.077956048980013,0.03185183988728871,0.03185184015892446,0.005365724752967556,0.005140618440539886,0.03844069688930176,2.331356667370225
domain_randomized,1201,matched_12tap_exponential,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17038,161520,0.10548538880633977,13221,40380,0.3274145616641902,0.6870369044965693,-3.260398679806088,0.04236357430927455,0.042363574961200356,0.016338509554043413,0.01609596013246725,0.12066821892124911,2.2350933354270333
domain_randomized,1201,matched_12tap_exponential,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2676,161520,0.016567607726597326,2199,40380,0.05445765230312036,0.5265806645475634,-5.570701834886359,0.032018759252969174,0.0320187594780388,0.00632806631620042,0.00611258364127328,0.03664473002621283,2.4594749988561184
domain_randomized,1201,matched_12tap_exponential,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1476,161520,0.009138187221396732,1183,40380,0.029296681525507677,0.20514021603505814,-13.758983829199734,0.03039910418835158,0.03039910415924775,0.005504430675258239,0.005297881950779507,0.04422931814721475,2.068539998435881
domain_randomized,1201,mismatch_8tap_uniform,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,18630,161520,0.11534175334323923,14119,40380,0.3496532937097573,1.1519640200821095,1.228778294871948,0.0729267163357387,0.07292671652200321,0.020672477471331756,0.02044047520806392,0.16725778843586644,2.4634599986408525
domain_randomized,1201,mismatch_8tap_uniform,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3830,161520,0.023712233779098563,3110,40380,0.07701832590391283,0.4065600279128852,-7.817506449533523,0.05696998109730581,0.05696998174923162,0.009881593605193,0.009547458864593258,0.06067390061992531,2.2384116673492827
domain_randomized,1201,mismatch_8tap_uniform,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1358,161520,0.008407627538385339,1144,40380,0.0283308568598316,0.2236398369093964,-13.009016662498652,0.04290190249836693,0.04290190273119757,0.006762302141093339,0.006467581974963347,0.042777535417311205,2.5044533341618567
domain_randomized,1201,mismatch_8tap_uniform,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17242,161520,0.10674839029222387,13351,40380,0.3306339772164438,0.8486012987478408,-1.4259261579968485,0.060097357941170534,0.06009735834474365,0.017381322290748357,0.01697480024304241,0.11795994072842102,2.295918332917305
domain_randomized,1201,mismatch_8tap_uniform,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,4159,161520,0.025749133234274392,3209,40380,0.07947003467062902,0.5512603839595833,-5.172864334922082,0.05285688306515415,0.05285688325141867,0.009926953356868277,0.009623997782667478,0.07553300623161098,2.4722949999462194
domain_randomized,1201,mismatch_8tap_uniform,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1739,161520,0.010766468548786528,1405,40380,0.03479445269935612,0.277652548697111,-11.129966711790761,0.059499089982515824,0.05949909054130937,0.009498804477819553,0.0091045669435213,0.0550467417400796,2.449496669093302
domain_randomized,1201,mismatch_8tap_uniform,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,18016,161520,0.11154036651807826,13893,40380,0.3440564635958395,0.8693894825966993,-1.2157123594586343,0.06042617810890079,0.060426178264121215,0.017209387469726303,0.01716527606671055,0.12795480952287713,2.4536983333139992
domain_randomized,1201,mismatch_8tap_uniform,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3751,161520,0.023223130262506192,3051,40380,0.07555720653789004,0.36898077947224944,-8.659925120534153,0.055868566245771946,0.05586856649800514,0.009906790987588465,0.009498532577223766,0.062209719652310015,2.494856668151139
domain_randomized,1201,mismatch_8tap_uniform,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1806,161520,0.011181277860326895,1438,40380,0.03561168895492818,0.24232324052529178,-12.312098638597886,0.043528259464073925,0.04352825992973521,0.007540102706601223,0.007200716200168244,0.05401466776772092,2.417096668311084
domain_randomized,1201,unseen_10tap_steep_exponential,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,16224,161520,0.10044576523031204,12739,40380,0.31547795938583456,0.7035873596257066,-3.05363943017319,0.03513821003337701,0.03513821057664852,0.015286504609199862,0.015247700246982276,0.11192005866517624,2.287720001671308
domain_randomized,1201,unseen_10tap_steep_exponential,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2320,161520,0.014363546310054482,1936,40380,0.04794452699356117,0.24771800065884697,-12.120848677103213,0.022693149745464325,0.022693150393509616,0.005186481108345712,0.005021249184695383,0.02969624786831749,2.3270099986499795
domain_randomized,1201,unseen_10tap_steep_exponential,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,597,161520,0.0036961367013372956,510,40380,0.01263001485884101,0.13141067254240038,-17.62738724072263,0.020667848495456078,0.02066784872828672,0.003984267641984237,0.0038276599564900002,0.017363936312419052,2.1743033304422474
domain_randomized,1201,unseen_10tap_steep_exponential,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,15927,161520,0.09860698365527489,12582,40380,0.31158989598811293,0.7889853173212302,-2.058621574992883,0.02626094624089698,0.026260946520293753,0.013219972769729794,0.013205474172718824,0.08950434126891196,2.1587566642362312
domain_randomized,1201,unseen_10tap_steep_exponential,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2136,161520,0.013224368499257058,1777,40380,0.04400693412580486,0.23838535251578952,-12.454408662947827,0.023648270409709463,0.0236482709646225,0.0051692972444773964,0.0050272363393257065,0.02292044167018806,2.1374766700319014
domain_randomized,1201,unseen_10tap_steep_exponential,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,598,161520,0.0037023278850916294,532,40380,0.013174839029222387,0.13200416603356466,-17.588247246059087,0.022756865438229093,0.02275686552360033,0.004247417912119999,0.004065906967540892,0.019738648315736403,1.9915766655079399
domain_randomized,1201,unseen_10tap_steep_exponential,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,16210,161520,0.10035908865775137,12681,40380,0.3140416047548291,0.7849399510113374,-2.103271322214241,0.031134557320425908,0.031134557801609238,0.01460997595762213,0.014566482766531408,0.24454722742860516,2.0587416676183543
domain_randomized,1201,unseen_10tap_steep_exponential,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2424,161520,0.015007429420505201,2028,40380,0.05022288261515602,0.4431059999723863,-7.0698473854089725,0.024465519432366516,0.02446551971176329,0.00562983772251755,0.0054315118565379334,0.030964074212048824,1.9301899990144495
domain_randomized,1201,unseen_10tap_steep_exponential,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,667,161520,0.004129519564140664,560,40380,0.013868251609707775,0.1357528511910129,-17.345020804797745,0.018851581167352076,0.01885158140018272,0.003917979572239953,0.0037711926648626103,0.019370662533522893,2.2059649985749274
domain_randomized,1301,matched_12tap_exponential,8101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17626,161520,0.10912580485388806,13583,40380,0.3363793957404656,0.7599380783217293,-2.3844358738256837,0.04726302291577061,0.047263023381431894,0.016767685123098394,0.016666028873684506,0.14374098571327826,2.2010583323814594
domain_randomized,1301,matched_12tap_exponential,8101,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,3228,161520,0.019985141158989597,2577,40380,0.0638187221396731,0.28685110918371487,-10.846869329335844,0.026330384996253998,0.026330385686984908,0.00579145837497587,0.005561414972180501,0.03878317933219175,2.4797216673808484
domain_randomized,1301,matched_12tap_exponential,8101,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,771,161520,0.004773402674591382,639,40380,0.015824665676077265,0.15882077582464998,-15.981853736437241,0.024767227831762283,0.024767227979221693,0.004482615645974875,0.0042957217199727895,0.026490083429962397,2.4496766665834
domain_randomized,1301,matched_12tap_exponential,8201,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,17319,161520,0.10722511144130757,13388,40380,0.3315502724120852,0.8833718238246687,-1.0771291437218597,0.03800611527015765,0.03800611567373077,0.015452612571728726,0.015291317009056608,0.10467060102770726,1.9604349969692219
domain_randomized,1301,matched_12tap_exponential,8201,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2936,161520,0.018177315502724122,2415,40380,0.05980683506686479,0.7455560698292996,-2.550393794004124,0.032321452267933634,0.03232145281120514,0.006329870846820995,0.00614888749551028,0.041082997934427115,2.1417416656428636
domain_randomized,1301,matched_12tap_exponential,8201,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1168,161520,0.007231302625061912,905,40380,0.02241208519068846,0.2029822167948384,-13.850840176334122,0.030125834951953343,0.03012583520030603,0.005405856511788443,0.005212900054175407,0.03935752809047699,2.329251667348823
domain_randomized,1301,matched_12tap_exponential,8301,10.0,ResidualCNN+ZF,ResidualCNN,ZF,60,16912,161520,0.10470529965329371,13141,40380,0.3254333828628034,0.7700166008748898,-2.26999823445577,0.04187178779393434,0.04187178836824993,0.016372924949973822,0.01620562660197417,0.12169287223368883,2.3567350013763644
domain_randomized,1301,matched_12tap_exponential,8301,20.0,ResidualCNN+ZF,ResidualCNN,ZF,60,2676,161520,0.016567607726597326,2188,40380,0.05418524021792967,0.30710702470887313,-10.254204989444798,0.030693587039907773,0.030693587202889224,0.006284384227668246,0.006085596278232212,0.036418184622501334,2.449828331494549
domain_randomized,1301,matched_12tap_exponential,8301,30.0,ResidualCNN+ZF,ResidualCNN,ZF,60,1364,161520,0.008444774640911342,1100,40380,0.027241208519068846,0.22953458134576565,-12.783037500464312,0.029862940249343713,0.029862940239642435,0.005584048803818102,0.0053914451040327546,0.045211233901015176,2.3136033312766813
